ID,spend,email,source,freeship,corn,eastofmiss,repeatorder
1813326,100,other,search,0,0,1,0
1810706,61,other,search,1,0,0,1
1810633,219,popular,direct,0,1,0,1
1809222,151,other,search,0,0,1,0
1808489,179,other,referral,0,1,0,0
1807681,91,corporate,direct,1,0,1,0
1807114,189,popular,search,1,0,0,0
1803967,38,popular,search,0,0,1,0
1803807,46,popular,direct,0,0,0,0
1801857,207,corporate,search,1,0,1,1
1801420,34,other,referral,0,1,1,0
1800771,42,popular,referral,0,1,0,0
1800518,203,popular,search,0,0,0,0
1799291,124,corporate,search,0,0,1,0
1799213,62,corporate,search,1,1,1,0
1796593,30,corporate,search,1,1,0,0
1794115,138,other,search,0,0,0,0
1793113,170,popular,direct,1,1,1,0
1792646,27,other,referral,1,0,1,0
1792611,158,popular,search,0,0,1,0
1791546,88,corporate,referral,0,1,0,1
1790983,27,corporate,search,1,0,1,0
1790852,137,corporate,direct,1,0,1,1
1788364,128,popular,direct,0,0,0,0
1786311,88,other,search,0,0,0,0
1784728,160,corporate,search,1,0,1,1
1782487,54,popular,direct,1,0,1,0
1781074,180,popular,search,1,1,0,1
1780739,65,popular,direct,1,0,1,0
1779666,189,corporate,direct,1,1,0,1
1775078,80,corporate,search,0,0,1,0
1774742,151,other,direct,1,0,1,0
1774306,210,popular,direct,1,0,0,0
1774182,55,corporate,direct,0,1,1,0
1768471,150,popular,referral,1,0,1,0
1767482,102,other,referral,1,1,0,1
1767341,216,popular,search,1,0,0,0
1766293,144,other,direct,0,0,0,0
1766029,62,other,direct,0,0,1,0
1765665,27,corporate,direct,1,0,0,0
1765503,185,corporate,search,1,1,0,1
1764282,217,popular,direct,0,1,1,0
1763249,20,corporate,search,0,1,0,1
1762518,208,other,direct,0,0,0,0
1761542,117,corporate,referral,0,0,1,0
1761191,182,popular,direct,0,0,0,0
1759976,192,other,direct,1,1,1,1
1759736,186,corporate,search,0,1,1,0
1758747,95,popular,direct,1,0,0,0
1757369,25,popular,referral,1,0,0,0
1756519,214,corporate,search,0,0,1,1
1755836,107,popular,referral,0,0,1,0
1755402,70,popular,direct,0,1,0,0
1752300,182,popular,direct,1,0,0,0
1752173,24,corporate,direct,0,0,0,0
1751631,25,popular,search,0,1,0,1
1748293,88,popular,referral,1,1,1,0
1747502,78,other,referral,0,1,0,0
1747015,120,other,referral,1,1,1,0
1746199,145,other,referral,1,0,1,0
1746119,213,other,direct,0,0,0,0
1743379,179,other,search,0,1,0,1
1742679,210,corporate,search,0,1,0,1
1741782,34,other,direct,0,1,0,1
1741553,96,corporate,search,1,0,0,0
1741441,199,corporate,referral,0,0,1,0
1741213,158,popular,referral,1,0,1,0
1740905,174,popular,referral,0,1,0,0
1739797,207,popular,direct,0,1,0,1
1739393,161,corporate,direct,0,1,1,0
1738521,168,popular,search,0,1,1,1
1738260,133,corporate,referral,0,1,0,1
1732946,206,other,direct,0,0,1,1
1732634,216,corporate,search,1,0,1,0
1732443,148,popular,search,1,0,1,0
1731541,99,corporate,referral,1,1,0,0
1730160,216,corporate,search,0,1,1,0
1729283,108,corporate,search,1,1,0,1
1727859,194,popular,direct,1,1,0,1
1727444,78,other,direct,0,1,0,1
1726928,162,popular,search,1,0,0,0
1726195,69,popular,search,1,0,1,0
1725981,187,other,direct,1,0,1,1
1724893,112,popular,direct,0,1,1,0
1724405,95,popular,direct,1,1,1,0
1723665,99,corporate,direct,1,1,1,0
1723512,164,corporate,search,0,1,0,1
1720050,43,corporate,referral,1,1,0,1
1717785,111,popular,referral,0,0,0,0
1716264,193,other,referral,0,0,1,0
1712332,63,other,search,1,1,0,1
1711205,65,other,referral,1,1,1,0
1710611,130,corporate,referral,1,0,1,0
1710363,96,popular,referral,0,1,0,0
1710083,200,popular,referral,1,1,1,0
1709080,128,corporate,search,1,1,0,1
1708826,23,corporate,search,1,1,0,1
1708296,28,other,referral,0,0,1,0
1707627,92,corporate,referral,1,0,1,0
1706910,178,popular,referral,1,1,1,0
1706815,131,popular,referral,1,1,0,1
1705879,157,popular,direct,1,1,1,0
1701893,27,other,search,1,0,1,0
1701637,175,popular,direct,0,0,0,0
1701225,83,corporate,direct,1,1,0,1
1699803,176,popular,direct,0,0,1,0
1699044,145,other,referral,0,0,1,0
1697761,104,popular,search,1,0,0,1
1696274,93,other,direct,1,0,0,0
1695380,77,other,direct,0,0,1,0
1694483,54,other,direct,1,0,0,0
1693920,219,corporate,search,1,0,0,0
1693754,159,popular,referral,1,1,0,0
1693299,132,popular,direct,1,1,0,1
1692185,26,corporate,search,1,0,0,0
1690753,71,corporate,direct,0,1,1,0
1690407,153,other,direct,0,0,0,0
1686123,61,other,direct,1,1,1,0
1684778,105,corporate,search,0,0,1,1
1683924,26,other,search,0,1,1,0
1683837,113,other,search,1,0,1,0
1683760,191,popular,referral,1,1,1,0
1681680,185,popular,search,1,0,1,0
1679738,43,popular,referral,1,1,1,0
1679527,37,popular,direct,1,1,0,1
1677287,138,popular,referral,1,0,1,0
1675344,219,corporate,search,1,0,0,1
1673860,217,popular,direct,1,1,1,0
1672975,59,other,search,0,1,0,0
1672782,54,other,direct,1,1,1,0
1669264,218,other,search,0,0,0,0
1669237,77,other,direct,1,0,1,0
1668379,64,corporate,search,1,1,1,0
1668069,123,popular,search,1,1,1,0
1665565,110,other,referral,0,0,1,0
1663668,126,other,search,0,1,1,0
1662981,87,popular,referral,1,0,0,0
1660828,129,popular,search,1,0,1,0
1660258,23,other,search,0,0,1,0
1659589,143,corporate,direct,0,1,0,1
1658529,123,other,search,0,1,0,1
1658113,187,corporate,referral,0,1,1,0
1656226,102,corporate,direct,1,0,0,1
1656162,41,corporate,referral,1,1,1,0
1654274,83,popular,direct,0,0,0,1
1651495,169,corporate,referral,0,0,0,0
1650620,190,corporate,direct,1,0,0,0
1649907,23,other,referral,0,0,0,0
1649557,203,corporate,referral,1,0,0,0
1648516,188,other,referral,1,0,1,0
1644943,42,other,referral,1,1,0,0
1644916,133,corporate,search,1,0,1,1
1643149,31,popular,search,0,0,0,0
1643106,178,popular,referral,0,1,1,0
1642834,138,corporate,referral,0,1,1,0
1642773,70,other,search,0,1,0,1
1641347,118,corporate,referral,1,0,0,0
1640952,134,popular,direct,0,0,0,0
1640503,71,popular,referral,1,0,0,0
1640297,121,popular,direct,0,1,1,0
1640096,156,corporate,referral,0,0,1,0
1638796,94,other,referral,0,0,0,0
1637989,60,popular,direct,0,1,0,0
1637783,185,popular,direct,0,0,0,0
1637481,129,popular,direct,1,0,0,0
1636121,177,popular,direct,0,0,1,0
1635839,207,corporate,search,0,1,1,0
1631685,80,other,search,0,1,1,0
1630965,173,corporate,direct,0,0,1,0
1630785,174,corporate,direct,0,0,0,0
1629677,37,popular,direct,1,1,1,0
1629517,97,popular,search,0,1,0,0
1628876,70,popular,direct,1,1,1,0
1628850,143,other,referral,1,0,0,0
1628121,176,other,referral,1,1,0,1
1626421,88,popular,search,0,1,1,0
1623753,186,other,search,1,0,0,0
1623211,153,corporate,direct,1,0,1,0
1623089,71,popular,search,0,0,0,0
1622871,196,other,referral,0,1,1,0
1620721,46,other,referral,1,0,1,0
1620340,78,popular,search,1,1,1,1
1619883,88,corporate,search,0,1,1,0
1619841,217,other,referral,1,1,1,0
1619319,39,other,search,1,1,0,1
1618441,210,corporate,direct,1,1,0,1
1618366,195,popular,referral,1,0,1,0
1618140,70,other,referral,0,0,0,0
1617669,167,other,search,0,0,0,0
1617624,144,corporate,direct,1,1,0,1
1617571,212,popular,direct,1,0,0,0
1617264,39,corporate,search,0,1,0,0
1617254,125,corporate,search,0,0,0,0
1616485,57,corporate,referral,0,1,0,0
1613996,170,other,search,0,0,0,0
1612453,102,popular,referral,1,1,0,0
1612059,67,corporate,referral,0,1,1,0
1611184,63,other,referral,1,0,0,0
1610882,202,other,direct,1,0,0,1
1610624,90,popular,search,0,1,0,0
1610170,47,other,referral,0,1,0,0
1609369,117,other,search,1,0,0,0
1608631,38,corporate,search,1,1,1,0
1603714,96,corporate,search,1,1,1,0
1601426,68,corporate,direct,0,0,0,0
1600740,117,popular,referral,1,1,0,0
1600483,64,other,referral,0,1,1,0
1600165,206,popular,direct,0,0,0,0
1599494,111,popular,direct,1,1,0,1
1599245,84,corporate,referral,0,1,1,0
1596827,90,popular,referral,1,1,1,0
1595706,140,corporate,referral,0,1,0,1
1595010,96,other,referral,1,1,0,1
1593543,68,other,direct,0,0,0,0
1592927,148,corporate,direct,0,0,1,1
1592648,161,corporate,direct,1,1,0,1
1592419,209,corporate,direct,1,0,0,1
1592153,171,popular,search,1,1,1,0
1591377,179,corporate,referral,0,1,0,1
1589646,189,popular,referral,0,0,1,0
1588428,136,other,direct,0,1,0,1
1588210,59,popular,direct,1,0,1,0
1587168,168,popular,direct,0,1,1,0
1587017,188,other,referral,0,1,0,1
1586961,160,popular,direct,1,1,1,0
1586900,188,other,referral,1,1,1,0
1586714,82,other,search,0,0,0,0
1585795,155,other,search,1,0,1,0
1584643,146,other,direct,0,0,0,0
1584153,149,corporate,direct,0,0,0,0
1583712,116,other,search,1,1,1,0
1583476,59,popular,direct,0,0,1,0
1582269,102,corporate,referral,0,1,1,0
1581935,189,other,referral,0,1,1,0
1580621,71,popular,direct,0,1,0,1
1580349,186,popular,search,1,0,1,0
1578700,135,corporate,search,1,1,0,1
1578070,65,popular,search,0,1,1,0
1577358,155,corporate,direct,0,1,1,0
1577026,183,corporate,referral,1,0,1,1
1576318,132,popular,search,1,0,0,0
1575687,63,corporate,direct,1,1,0,1
1575197,132,other,referral,0,1,1,1
1574429,174,other,referral,1,1,1,0
1572631,35,other,direct,1,0,1,0
1570979,171,other,direct,1,0,1,0
1570372,176,corporate,search,0,0,0,0
1569777,157,popular,referral,1,1,1,0
1569184,147,other,direct,1,0,0,0
1568708,68,corporate,direct,0,0,1,0
1568654,190,popular,referral,0,1,0,0
1566135,27,corporate,referral,1,0,1,0
1565383,145,other,direct,0,0,0,0
1564778,169,corporate,direct,0,1,0,1
1564375,31,other,search,1,0,1,0
1563138,154,corporate,referral,0,0,0,0
1563095,151,popular,referral,1,0,0,0
1560460,68,popular,referral,0,0,0,0
1560211,113,corporate,search,0,0,0,0
1558353,56,other,direct,0,1,1,0
1557113,87,popular,search,1,1,0,1
1556305,29,corporate,referral,0,0,1,0
1553701,182,corporate,referral,0,0,1,0
1552069,190,corporate,referral,1,0,1,0
1550959,216,popular,search,1,0,0,0
1550774,183,popular,referral,1,1,1,1
1548432,27,popular,direct,0,0,1,0
1548352,41,popular,search,1,1,0,0
1548216,117,popular,search,1,0,0,0
1546802,180,popular,search,0,1,0,0
1546501,198,other,direct,0,1,0,1
1545687,79,other,referral,1,1,0,0
1542369,213,corporate,referral,1,0,1,0
1540451,73,corporate,search,1,0,1,0
1540366,214,popular,referral,0,1,1,0
1540158,141,corporate,direct,0,1,0,1
1538697,22,popular,search,0,0,1,0
1536594,118,popular,direct,0,1,1,0
1534643,73,popular,referral,0,0,0,0
1534469,113,other,search,1,0,1,0
1533633,180,corporate,search,0,0,1,1
1532583,175,corporate,referral,0,1,1,0
1529169,125,popular,direct,0,1,1,0
1529096,74,corporate,direct,1,0,1,1
1527125,71,other,search,0,1,1,0
1525945,79,popular,search,0,0,1,0
1525909,37,popular,search,0,0,0,0
1525115,189,corporate,direct,0,1,0,1
1522205,83,other,direct,1,1,1,0
1520053,48,other,direct,1,0,0,0
1518407,131,popular,referral,1,0,0,0
1518309,40,popular,direct,0,0,1,0
1517627,103,popular,direct,1,0,1,0
1517409,123,corporate,search,1,0,1,0
1517272,77,popular,referral,1,0,1,0
1515505,169,other,search,1,1,0,0
1515176,218,corporate,search,1,1,0,1
1513250,114,corporate,direct,1,0,0,0
1513122,159,corporate,referral,1,0,1,0
1512425,201,other,referral,0,0,0,0
1511621,120,other,search,1,0,1,0
1511277,98,other,direct,1,0,1,0
1509732,147,corporate,referral,1,1,1,0
1508420,185,other,referral,1,1,0,0
1508209,22,popular,referral,0,0,1,0
1507128,124,corporate,referral,1,1,1,0
1506800,37,popular,direct,0,1,0,0
1505418,34,popular,search,0,1,0,0
1504298,85,popular,search,0,0,1,0
1503995,118,other,direct,0,0,0,0
1503253,56,corporate,referral,0,1,1,0
1501267,193,corporate,direct,0,1,1,1
1498756,96,corporate,direct,1,1,0,1
1498515,105,other,search,0,1,1,0
1497736,55,popular,search,0,0,0,0
1494609,174,popular,direct,0,1,0,1
1491595,162,other,direct,0,1,0,1
1489400,194,popular,direct,1,0,1,1
1485958,107,other,search,0,1,1,0
1484695,156,popular,search,0,0,0,0
1484664,90,popular,referral,0,1,1,0
1483596,23,other,direct,1,1,1,1
1483560,85,other,search,1,0,1,0
1480571,52,popular,direct,0,1,0,0
1479449,32,other,referral,0,1,0,0
1478870,177,corporate,search,1,0,1,1
1478619,95,other,direct,1,0,1,0
1475711,75,other,referral,1,0,0,0
1473804,94,popular,referral,0,1,0,0
1472159,169,corporate,direct,1,0,0,1
1470519,33,popular,search,0,1,0,0
1469057,191,corporate,direct,1,0,0,1
1468399,42,other,direct,0,0,1,0
1468351,82,other,direct,0,1,0,1
1467333,178,popular,direct,0,1,0,1
1466559,26,corporate,direct,1,1,1,0
1466083,80,corporate,direct,0,1,1,0
1465947,115,popular,direct,1,1,0,1
1464678,180,other,referral,0,0,0,0
1464511,219,corporate,direct,1,1,0,1
1463599,90,popular,direct,1,1,0,1
1463416,77,corporate,referral,0,1,0,1
1463110,54,corporate,search,1,0,0,0
1460798,101,other,direct,1,1,0,1
1457417,90,popular,referral,1,0,0,0
1456783,99,popular,direct,1,0,1,0
1456363,140,other,referral,0,0,0,0
1455598,158,corporate,search,1,0,1,1
1453398,167,other,direct,1,0,0,0
1450735,46,corporate,referral,1,1,1,0
1450399,113,popular,referral,1,1,1,1
1443342,99,popular,search,1,0,0,0
1442799,124,popular,search,0,0,1,0
1442456,151,popular,direct,0,0,0,0
1441622,102,other,direct,0,0,0,0
1440479,36,other,referral,0,0,0,1
1439059,112,popular,search,1,0,0,0
1437388,100,other,referral,0,0,1,0
1437037,65,popular,referral,1,0,0,0
1436033,76,other,search,1,1,1,1
1434237,210,popular,referral,1,1,0,0
1433579,161,popular,direct,0,0,1,0
1433006,112,other,search,1,1,1,0
1432266,214,other,referral,0,1,1,0
1431521,91,other,direct,1,0,0,0
1430832,155,other,search,1,0,1,0
1428344,58,corporate,direct,0,0,1,1
1428110,89,popular,referral,0,1,0,0
1428026,93,other,direct,0,1,1,0
1426992,65,corporate,direct,1,1,0,1
1425900,193,popular,direct,0,1,1,0
1425745,111,other,search,0,0,0,0
1424561,160,popular,direct,0,1,0,1
1424125,107,corporate,search,0,1,1,1
1423145,48,other,referral,1,1,1,0
1423068,78,popular,direct,1,0,0,0
1421586,151,other,referral,0,1,0,1
1421041,183,popular,direct,1,1,1,0
1419694,29,popular,search,0,1,1,0
1418374,21,popular,direct,0,1,0,1
1417999,164,other,search,0,1,1,0
1415777,156,popular,search,0,0,0,0
1415759,143,other,referral,0,1,0,0
1415262,112,other,search,0,0,0,0
1414797,66,other,referral,0,1,1,0
1413294,143,other,direct,0,1,0,1
1412729,153,other,search,1,0,0,0
1410936,88,other,search,1,1,0,1
1409439,77,popular,direct,1,0,0,0
1408723,148,corporate,referral,1,1,1,0
1408264,79,corporate,referral,0,0,1,0
1407721,217,other,referral,1,1,0,1
1407163,41,popular,referral,0,0,0,0
1405791,45,other,referral,1,1,0,0
1405064,192,popular,search,0,0,1,0
1403468,86,popular,search,0,1,1,0
1402103,31,other,direct,1,1,0,0
1400787,178,other,search,1,1,0,0
1400169,145,corporate,search,0,1,0,1
1399283,142,other,referral,0,1,1,0
1398590,215,other,direct,0,0,0,0
1398452,173,corporate,referral,0,1,1,0
1398374,47,other,search,0,0,0,0
1396315,206,corporate,direct,0,0,1,0
1395902,129,popular,search,1,1,0,1
1395538,47,popular,referral,0,0,0,0
1395154,177,corporate,search,1,1,0,1
1394892,213,popular,referral,0,0,1,0
1394236,88,corporate,referral,1,1,0,1
1394200,151,corporate,search,0,1,0,1
1393837,68,corporate,direct,0,0,1,0
1393356,219,other,search,0,1,0,1
1392996,109,other,direct,1,0,1,0
1392365,54,popular,referral,1,0,0,0
1391658,127,corporate,search,0,0,0,0
1391325,37,corporate,search,1,0,1,0
1389549,48,popular,search,0,1,0,0
1388451,124,other,direct,0,0,0,0
1388313,30,popular,direct,1,1,1,0
1388201,100,other,referral,1,0,0,0
1387144,22,other,referral,1,0,0,0
1387028,173,corporate,referral,1,1,1,1
1386904,196,corporate,search,1,0,1,1
1386380,118,other,referral,1,1,1,0
1386333,185,corporate,search,1,0,0,0
1386266,170,corporate,referral,0,1,1,0
1385509,144,popular,referral,1,0,0,0
1384569,151,corporate,direct,0,1,0,1
1383371,213,other,referral,0,0,0,0
1383081,36,corporate,search,1,0,1,0
1382749,127,popular,referral,0,0,1,0
1382228,191,corporate,direct,0,1,0,1
1380756,195,popular,direct,1,1,1,0
1377925,169,corporate,referral,1,0,1,0
1377548,175,popular,direct,0,1,0,1
1377431,70,corporate,search,0,1,1,0
1375908,27,popular,search,0,1,0,0
1373138,97,popular,referral,1,0,1,0
1370432,122,corporate,direct,1,1,1,0
1369712,132,corporate,search,1,1,0,1
1366146,35,popular,direct,1,0,1,0
1365671,166,corporate,direct,0,0,0,0
1365009,142,popular,referral,1,0,1,0
1364897,68,other,direct,0,1,0,1
1362935,215,other,search,1,1,1,0
1361894,186,popular,search,0,0,1,0
1361131,35,corporate,search,0,0,1,0
1360599,21,corporate,search,1,0,0,0
1359852,35,other,search,0,1,0,0
1359236,96,corporate,referral,1,0,0,0
1358561,114,corporate,search,0,0,0,0
1355786,122,other,direct,1,0,1,0
1355495,62,corporate,direct,1,1,1,0
1354642,124,corporate,referral,0,0,1,0
1354345,47,other,referral,0,0,0,0
1353909,47,corporate,referral,1,1,1,0
1353782,153,other,referral,1,1,0,0
1353186,105,other,referral,1,0,0,0
1348540,33,popular,search,1,0,1,0
1347928,192,other,referral,0,1,1,0
1347724,207,other,direct,1,0,0,1
1347389,44,corporate,direct,0,0,0,0
1347271,150,popular,referral,0,1,1,0
1346861,62,popular,search,1,1,0,0
1346619,110,popular,direct,0,0,0,0
1345580,25,other,search,1,0,0,0
1345477,96,other,direct,0,0,1,0
1344532,108,popular,direct,1,1,0,0
1344400,119,popular,search,0,1,0,1
1344170,32,corporate,referral,1,1,1,0
1343788,137,popular,search,1,0,1,0
1342920,26,corporate,referral,1,1,1,0
1342337,66,popular,search,1,1,0,0
1340232,65,corporate,direct,0,1,1,0
1339882,66,popular,direct,1,1,0,1
1338909,76,corporate,search,1,1,0,1
1337808,192,popular,referral,0,1,0,0
1336586,181,popular,search,0,1,0,1
1334908,125,other,search,0,0,1,1
1334902,159,corporate,referral,1,0,0,0
1328016,46,other,referral,1,0,0,0
1326315,117,other,search,0,0,0,0
1326237,30,other,search,1,1,1,0
1324348,21,other,search,0,1,0,0
1324132,131,popular,direct,0,1,1,0
1323169,122,popular,referral,1,0,1,0
1320562,81,other,search,1,1,0,1
1318623,91,popular,direct,0,0,1,0
1316994,183,corporate,direct,0,1,0,1
1316545,195,popular,referral,1,1,1,0
1316515,219,popular,search,1,1,1,0
1315873,103,popular,referral,0,0,0,0
1315781,217,corporate,direct,1,1,0,1
1314592,166,popular,referral,0,0,0,0
1313621,63,other,referral,0,1,0,0
1312165,99,other,referral,0,0,0,0
1310989,176,other,referral,0,0,1,0
1306092,153,corporate,referral,0,1,0,1
1305857,213,other,search,0,1,1,0
1305803,45,corporate,referral,1,0,1,1
1305613,42,popular,direct,1,0,1,0
1305025,158,popular,search,0,1,0,0
1304715,86,popular,direct,0,1,0,1
1304327,119,corporate,search,1,0,1,0
1303639,207,popular,referral,1,0,1,1
1302544,55,other,direct,0,0,1,1
1302418,116,corporate,referral,0,1,0,1
1300340,45,other,search,0,1,1,0
1300271,81,popular,referral,1,1,1,1
1300029,161,corporate,referral,1,0,1,0
1299602,26,popular,referral,0,0,0,0
1298949,86,other,referral,1,0,0,0
1298368,153,other,referral,1,0,0,0
1298362,217,corporate,referral,0,0,1,0
1298153,113,popular,referral,1,0,1,0
1293309,215,corporate,referral,0,1,0,1
1292759,208,popular,direct,0,1,1,0
1292470,35,corporate,direct,1,0,0,1
1292356,23,popular,referral,0,1,1,0
1291456,107,other,referral,0,0,0,0
1290890,169,popular,search,1,1,1,0
1290453,194,corporate,referral,1,1,0,1
1287038,44,other,referral,0,1,0,0
1285124,167,popular,direct,0,0,0,0
1284833,25,popular,direct,1,1,1,0
1283705,91,corporate,search,0,1,0,1
1282412,107,other,direct,0,0,0,0
1281462,27,other,referral,1,1,1,0
1279989,180,other,search,0,0,0,0
1279928,42,other,search,1,1,0,0
1279922,97,corporate,referral,1,0,1,0
1277285,101,other,direct,1,1,1,0
1276848,151,other,direct,1,0,1,0
1275265,26,popular,direct,1,0,1,0
1274426,124,popular,direct,0,1,0,0
1274195,139,popular,direct,0,1,1,0
1273795,204,other,direct,0,1,0,1
1273505,86,corporate,direct,0,0,0,0
1270709,161,other,search,1,0,0,1
1270310,74,corporate,search,0,0,1,0
1269552,188,popular,direct,0,1,0,1
1267301,177,popular,direct,1,1,1,0
1267078,153,other,referral,1,0,0,0
1266435,175,corporate,direct,1,1,1,1
1265739,97,corporate,direct,1,1,1,0
1265648,40,corporate,search,1,1,0,1
1265204,99,corporate,referral,0,0,0,0
1264221,112,other,direct,0,1,0,1
1263769,212,popular,direct,0,1,1,0
1263396,210,other,direct,1,1,0,1
1260277,30,corporate,direct,1,1,1,0
1260185,172,corporate,direct,1,0,0,1
1259437,68,other,search,1,1,1,0
1259270,65,popular,search,0,1,0,0
1259269,102,other,direct,0,0,0,0
1259088,184,corporate,referral,1,0,1,0
1258973,86,other,search,1,1,1,0
1258871,146,corporate,direct,0,1,1,0
1256742,124,other,search,1,1,0,1
1254786,42,other,search,1,0,0,0
1253578,48,popular,referral,1,1,0,1
1251780,84,corporate,search,0,1,0,1
1251079,101,popular,referral,1,0,1,0
1250825,192,popular,search,1,0,0,0
1250406,96,corporate,direct,0,0,0,0
1249893,198,other,referral,0,0,1,0
1249603,205,corporate,referral,0,0,1,0
1248066,205,other,referral,0,0,1,0
1247844,58,corporate,direct,0,1,1,0
1247331,58,popular,referral,1,1,0,0
1247026,197,other,referral,0,0,0,0
1244720,38,corporate,search,0,0,0,0
1244446,197,corporate,direct,0,1,1,0
1244078,166,other,referral,0,1,1,0
1242450,21,popular,search,1,0,1,0
1242390,31,other,referral,1,0,1,1
1240184,149,corporate,direct,1,0,1,1
1239776,189,other,referral,0,0,0,0
1236979,42,corporate,search,1,1,0,1
1236759,214,popular,search,1,0,1,0
1235034,168,popular,referral,1,1,1,0
1234705,81,other,search,1,0,1,0
1234542,200,popular,search,1,0,0,0
1234363,125,popular,direct,1,1,0,1
1234107,24,other,search,1,1,1,0
1233314,76,other,direct,0,1,0,0
1232830,72,popular,direct,1,0,0,0
1230805,186,popular,search,1,1,1,0
1230386,69,other,direct,0,1,0,0
1229143,84,popular,search,1,0,0,0
1228949,208,corporate,search,1,1,0,1
1226875,121,corporate,search,0,0,1,0
1225637,106,popular,search,0,0,0,1
1225579,101,corporate,search,1,0,1,0
1225071,43,corporate,search,0,1,0,1
1224778,145,corporate,search,0,0,0,0
1224746,27,popular,direct,1,1,0,0
1222357,47,other,search,0,0,1,0
1219635,90,other,search,1,0,1,0
1218559,100,popular,direct,0,0,0,0
1215275,85,other,search,0,0,0,0
1214773,128,other,direct,1,0,0,0
1214130,123,corporate,referral,1,1,0,1
1211785,70,popular,referral,1,0,0,0
1208855,109,popular,search,0,1,1,0
1208679,47,other,direct,0,1,1,0
1207088,110,other,direct,1,0,1,0
1206941,112,other,direct,0,0,1,0
1206657,65,corporate,referral,1,1,0,0
1205541,202,other,direct,0,0,0,0
1205342,219,corporate,search,1,0,0,0
1205020,212,popular,referral,1,0,0,0
1203561,20,popular,direct,1,1,0,1
1202948,63,popular,direct,0,1,1,0
1202568,199,corporate,search,1,1,1,1
1200704,164,popular,referral,0,1,1,0
1200098,134,other,direct,1,0,0,0
1199404,113,corporate,search,0,0,1,1
1197307,61,popular,direct,1,0,0,0
1196253,168,corporate,search,1,0,1,1
1195115,88,corporate,search,1,0,0,0
1193800,61,popular,direct,1,0,1,0
1192889,50,corporate,referral,1,0,0,0
1192651,139,other,direct,0,1,0,1
1192622,171,other,referral,0,1,1,0
1192490,53,other,search,0,0,0,0
1189650,217,popular,search,0,0,0,0
1188902,110,corporate,direct,1,1,1,0
1188266,168,popular,direct,0,0,0,0
1188155,107,popular,direct,1,0,1,0
1188035,170,corporate,search,1,0,0,0
1181569,153,other,referral,1,1,1,1
1181498,151,corporate,search,1,0,1,1
1180840,157,corporate,search,1,1,0,1
1180804,86,popular,direct,0,0,0,0
1180321,154,popular,search,0,1,1,0
1178794,213,other,referral,1,0,1,0
1178725,77,other,referral,0,0,0,0
1178478,99,popular,direct,0,1,1,0
1178100,110,popular,search,1,1,0,0
1178069,141,corporate,referral,1,0,1,0
1177451,83,corporate,referral,0,1,0,1
1176311,136,popular,referral,1,1,0,0
1175947,113,corporate,search,0,0,1,0
1175757,131,other,referral,0,1,0,0
1174456,197,popular,referral,1,1,0,1
1173435,117,corporate,direct,0,0,1,0
1173228,31,other,referral,1,0,0,0
1170567,35,popular,direct,1,0,1,0
1170451,212,corporate,search,1,0,1,1
1169668,46,other,search,0,0,0,0
1169071,24,corporate,search,1,1,0,1
1168584,140,other,search,1,1,0,1
1167257,120,corporate,direct,1,0,0,0
1167063,172,corporate,direct,0,1,0,1
1166635,182,other,referral,0,1,0,1
1165913,165,corporate,referral,1,1,0,1
1165262,21,popular,direct,1,0,0,0
1165118,131,other,search,0,0,1,0
1162099,192,other,search,1,0,1,1
1161896,130,popular,referral,0,0,0,0
1160049,47,popular,direct,1,1,0,1
1159597,35,other,referral,0,0,1,0
1159143,176,corporate,search,1,0,0,0
1158977,203,popular,referral,1,1,1,0
1157583,52,popular,direct,0,0,1,0
1157479,50,other,search,1,1,0,0
1156544,84,other,search,0,1,1,0
1155995,194,corporate,search,1,0,0,0
1154477,134,other,referral,1,1,1,0
1153549,183,other,referral,0,1,0,1
1150446,215,corporate,search,0,1,0,1
1150046,127,popular,referral,1,0,1,0
1150013,39,corporate,referral,1,0,1,0
1145867,180,corporate,search,1,1,0,1
1144894,27,popular,referral,0,0,1,1
1143304,52,other,direct,1,0,0,0
1142916,211,popular,direct,1,1,0,1
1140531,161,popular,direct,0,0,0,0
1137335,129,popular,referral,0,0,0,0
1136981,94,popular,referral,1,1,0,0
1136019,181,other,referral,0,0,1,0
1135689,112,corporate,search,0,1,0,1
1132253,51,other,search,1,1,0,0
1132051,89,other,direct,0,0,1,0
1132032,188,corporate,referral,1,1,0,1
1131295,188,other,search,0,1,1,0
1130639,99,other,direct,1,1,0,1
1130535,106,popular,direct,1,1,1,0
1130079,45,popular,direct,1,1,0,1
1126733,89,popular,direct,0,0,1,0
1121584,126,corporate,referral,1,0,0,0
1120991,124,corporate,search,0,1,0,1
1119736,118,popular,search,1,1,0,0
1118755,20,other,direct,1,0,0,0
1117939,28,popular,referral,1,1,0,0
1116273,164,popular,search,0,1,1,0
1115396,209,corporate,referral,1,0,0,0
1115004,20,popular,search,0,1,0,0
1114481,165,other,referral,0,1,1,0
1114074,195,corporate,direct,1,1,1,0
1114040,150,corporate,direct,0,0,0,0
1113930,65,other,search,1,1,1,0
1113677,76,popular,direct,0,1,1,0
1112083,29,other,direct,1,0,0,0
1111705,213,corporate,referral,1,1,0,1
1110582,217,popular,direct,0,1,1,1
1109877,23,popular,direct,0,1,1,0
1109771,207,popular,referral,0,0,0,0
1109561,194,other,direct,0,1,1,0
